video_name,manual_description,gpt_response,gpt_final_response
RoadAccidents/RoadAccidents008_x264.mp4,A night scene. Car1 skids and hits Car2. Car2 spins around. Person1 is hanging out of the window of Car2. Person2 jumps out of the window of Car2 and carries Person1 away.,"1. Road Accident: Car1 loses control and accidentally hits Car2, causing damage and injuries.
2. Assault: Car1 intentionally rams Car2 in an act of aggression or road rage.
3. Robbery: Person1 and Person2 are fleeing from a crime scene, and their vehicle (Car2) is disabled by Car1 (possibly law enforcement).
4. Normal: Person1 is intoxicated or unwell, causing them to hang out of the window, leading to their involvement in the accident.

Most likely: ""Road Accident""",RoadAccident
RoadAccidents/RoadAccidents009_x264.mp4,"An outdoor scene at day. A white pickup truck stops at an intersection. People on bikes ride past. A car crashes into the people on bikes. A police car with flashing lights turns and drives towards the car that hit the people on bikes, then stops.","1. The car driver intentionally crashed into the people on bikes [Assault]
2. The car driver lost control of the vehicle and accidentally hit the people on bikes [Road Accident]
3. The police car was already chasing the car driver for some crime, who then crashed into the people on bikes while trying to escape [Arrest]

The most likely category is ""Road Accident"".",RoadAccident
RoadAccidents/RoadAccidents010_x264.mp4,Person1 walks along a footpath. A red bus hits a white car. The white car hits Person1. The red bus and white car stop. Person1 is no longer visible.,"Possible explanations:
1. Person1 was intentionally hit by the white car (Assault)
2. The red bus driver lost control and accidentally hit the white car, causing the accident (Road Accident)
3. The white car driver was not paying attention, leading to the collision (Road Accident)
4. The red bus and white car were involved in a high-speed chase or street race (Road Accident)

The most likely category is ""Road Accident"".",RoadAccident
RoadAccidents/RoadAccidents011_x264.mp4,An outdoor scene featuring an intersection. A blue truck hits a car. The blue truck and car stop. The traffic continues to flow. A person walks up to the blue truck.,"Possible explanations:
1. Road Accident: The blue truck accidentally hit the car at the intersection.
2. Assault: The blue truck intentionally hit the car as an act of aggression.
3. Normal: The person walking up to the blue truck is checking on the driver or offering help after witnessing the accident.

Most likely category: ""Road Accident""",RoadAccident
RoadAccidents/RoadAccidents012_x264.mp4,An outdoor scene featuring an intersection. Car1 is stopped at the intersection while a pedestrian crosses. Car2 drives forward and is hit by Car3. Car3 rolls over and ends up upside down.,"Possible explanations:
1. Car2 did not see the stop sign and continued forward, causing a road accident. [Road Accident]
2. Car3 was speeding and couldn't stop in time, hitting Car2. [Road Accident]
3. Car3 driver was under the influence of alcohol or drugs, impairing their ability to drive safely. [Road Accident]
4. Car2 or Car3 driver deliberately caused the crash as part of a larger scheme. [Abuse]

The most likely category is ""Road Accident"".",RoadAccident
Robbery/Robbery001_x264.mp4,"A person in a white helmet is inside a store. A person in plain clothes enters the store and stands behind the counter. A person in a red helmet comes up to the person at the counter. The person in a red helmet is holding a knife and makes a gesture with their hand that suggests they are requesting something. The person at the counter makes a hand gesture, and picks up something long. The person in the white helmet and the person in a red helmet run out of the store. The person at the counter follows them.","1. Robbery: The person in the red helmet is attempting to rob the store and the person at the counter is handing over an object to comply with their demands.
2. Shoplifting: The person in the red helmet is trying to distract the person at the counter while the person in the white helmet steals something.
3. Assault: The person in the red helmet is threatening the person at the counter with the knife for another reason, such as personal animosity or a prank.

Most likely, the situation is a ""Robbery"" based on the description of the surveillance video.",Robbery
Robbery/Robbery002_x264.mp4,"A scene is a shop with a person behind the counter. A person in a black hoodie comes up to the counter with a gun, then puts the gun in their pocket. The person in a black hoodie accepts something over the counter and puts it in a paper bag. The person in a black hoodie walks away.","1. Robbery: The person in the black hoodie is committing a robbery by using a gun to threaten the shopkeeper and taking something from the store.
2. Normal: The person in the black hoodie is simply a customer buying an item and mistakenly brings out a gun instead of their wallet, realizing their mistake and putting it away before paying with cash.

The most likely category for this scene is ""Robbery"".",Robbery
Robbery/Robbery003_x264.mp4,Person1 is behind a counter. Person2 points a gun at Person1. Person2 takes a cup from behind the counter. Person2 something. Person1 walks away.,"1. Robbery: Person2 is robbing the place and forces Person1 to give them a cup.
2. Assault: Person2 is threatening Person1 with a gun just to cause them fear or harm.
3. Normal: Person2 is a police officer participating in a staged situation for training purposes.

The most likely category is ""Robbery"".",Robbery
Robbery/Robbery004_x264.mp4,Person1 is behind a counter. Person2 wearing a camouflage jacket with a white mask and gun walks up to the counter. Person1 gives Person2 a black tray. Person2 takes something out of the black tray then leaves.,"Possible explanations:
1. Person2 is robbing the store [Robbery]
2. Person2 is an undercover police officer arresting Person1 [Arrest]
3. Person2 is picking up a prop gun for a theater production [Normal]
4. Person2 is stealing an item from the tray [Stealing]

Most likely category: ""Robbery""",Robbery
Robbery/Robbery005_x264.mp4,Person1 is wearing a red top and standing behind a counter. Person2 is wearing a blue hoodie covering most of their face and wearing green gloves. Person2 points something at Person1. Person1 gives Person2 something. Scene change. A black car leaves a car parking lot.,"Possible explanations:
1. Person2 is threatening Person1 to give them something valuable [Robbery]
2. Person1 is handing over an item to Person2 who is simply dressed suspiciously [Normal]
3. Person2 is a disguised police officer arresting Person1 [Arrest]

The most likely category is ""Robbery"".",Robbery
Robbery/Robbery006_x264.mp4,"Person1 is standing behind a counter. Person2 pushes Person3. Person2 points a gun at Person1 and shoots. Person1 points the gun at Person3. Person1 hits Person2 with a stick. Person2 leaves, then comes back and jumps over the counter. Person1 hits Person2 with a stick. Person2 leaves.","Possible explanations:
1. Person2 is attempting to rob the store [Robbery]
2. Person2 is holding Person1 and Person3 hostage during a crime [Arrest]
3. Person2 is having a personal altercation with Person1 and Person3 [Fighting]
4. Person2 is trying to hurt Person1 and Person3 as a part of a gang initiation [Assault]

The most likely category is ""Robbery"".",Robbery
Robbery/Robbery007_x264.mp4,People are sitting at a counter. A person in a brown jumper points a gun at the people behind a counter. The people behind the counter take cash out of the cash register and hand it to the person in a brown jumper. The person in a brown jumper leaves.,"Possible explanations:
1. ""Normal"": People are acting out a scene for a movie or play.
2. ""Robbery"": The person in a brown jumper is robbing the people behind the counter.
3. ""Assault"": The person in the brown jumper is threatening people behind the counter but not actually stealing from them.
4. ""Shoplifting"": The person in the brown jumper is distracting the people behind the counter while an accomplice shoplifts items.

The most likely category is ""Robbery"".",Robbery
Robbery/Robbery008_x264.mp4,"Two people in black hoodies are standing at a shop. A person in a white shirt with a black cap is standing at the counter. A person in the black hoodie says something, then the person at the counter moves forward and grabs a person in a black hoodie. A third person in a black hoodie hits the person in the white top with something over the back of the head. A person in a black hoodie points a gun at the person in a white top. A person in a black hoodie uses a cloth to remove a drawer from the cash register.","Possible explanations:
1. The two people in black hoodies are robbing the store - Robbery
2. The person in the white top is being assaulted by the people in black hoodies - Assault
3. The person in the black hoodie is stealing the drawer from the cash register - Stealing

The most likely category given the description is ""Robbery"".",Robbery
Robbery/Robbery009_x264.mp4,The scene is a shop. A person in the shop is talking with people behind the counter. Two children are also in the shop. Two people wearing black enter the shop. One is holding a black weapon. One of the people in black jumps over the counter and opens the cash register. The people in black take cash out of the cash register. A person in black jumps back over the counter and they leave.,"- Shop owners and customers having a normal conversation [Normal]
- Children playing inside the shop [Normal]
- Two people entering the shop to potentially rob it [Robbery]
- One person holding a weapon to threaten the shop owners [Robbery]
- One person jumping over the counter to open the cash register [Robbery]
- Two people taking cash from the cash register [Robbery]
- The robbers leaving the scene after stealing cash [Robbery]

""Robbery""",Robbery
Robbery/Robbery010_x264.mp4,"Two people are standing behind a counter looking at computer monitors. One of them is serving a customer. People dressed in black enter the shop, one is holding a weapon and pointing it at people. People behind the counter raise their hands. A person in black opens a bag and a person behind the counter takes something out of a drawer and puts it in the bag. The person in black goes over to the other person behind the counter and the person behind the counter puts something in the bag. The people in black leave.","Possible explanations:
1. Robbery: People dressed in black enter the shop and force employees to put items in a bag while holding a weapon.
2. Assault: People dressed in black threaten employees and customers with a weapon.
3. Normal: The people dressed in black are part of a role-play scenario or training exercise.

Most likely category: ""Robbery""",Robbery
Robbery/Robbery011_x264.mp4,The scene is a store. A person in a white helmet takes something from behind a counter. Two other people are behind the counter. The person in a white helmet shoves one of the other people behind the counter and reveals a knife. A person in a white shirt walks up to the counter with a stick. The person with a white helmet and person in a white shirt leave the shop.,"1. Robbery: The person in a white helmet might be a robber, stealing from the store and threatening the other person with a knife.
2. Assault: The person in a white helmet assaulting the person behind the counter with a knife, while taking something from the store.
3. Shoplifting: The person in a white helmet attempting to shoplift an item from behind the counter, and threatening the other person with a knife when confronted.
4. Normal: The scene might be a staged or rehearsed event, and not an actual crime.

The most likely category is ""Robbery"".",Robbery
Robbery/Robbery012_x264.mp4,"A person wearing a red top is behind a counter at a store. A person dressed in black and wearing a white head covering approaches the counter and points a gun at the person behind the counter. The person behind the counter opens the cash register, takes all the cash out, and hands it to the person dressed in black and wearing a white head covering.","Possible explanations:
1. The person in black is robbing the store [Robbery]
2. This is a scene from a movie or role play [Normal]
3. The person in black is a law enforcement officer conducting an undercover operation [Arrest]
4. The person behind the counter is being coerced into handing over money by threat or blackmail [Abuse]

Most likely category: ""Robbery""",Robbery
Shooting/Shooting001_x264.mp4,"THe scene is a restaurant or bar. People are sitting on chairs. A person dressed in a white shirt lifts a gun. A spark is visible from the gun. The person lowers the gun, lowers their head, and walks away.","Possible explanations:
1. Attempted murder - Shooting
2. Self-defense against aggressor - Assault
3. Robbery gone wrong - Robbery
4. Assassination - Shooting
5. Gang violence - Shooting
6. Police officer in plain clothes taking action - Arrest

Most likely category: ""Shooting""",Shooting
Shooting/Shooting002_x264.mp4,Three people are hugging in a car park at night. A fourth person is talking to them. The people begin to disperse. A person lifts a hand in a shooting gesture and smoke leaves near their hand. The person lowers their hand and walks away.,"1. Friends saying goodbye after a gathering [Normal]
2. An actor practicing a scene from a play [Normal]
3. A group involved in a crime planning their next move [Abuse, Arson, Assault, Burglary, Fighting, Road Accident, Robbery, Shooting, Shoplifting, Stealing, Vandalism]
4. A person mimicking a shooting as a joke [Normal]
5. A person threatening others with a pretend gun [Assault, Abuse]

Considering the information provided, ""Normal"" seems to be the most likely category.",Normal
Shooting/Shooting003_x264.mp4,People are standing on the footpath near a busy road. There are signs on the footpath with a picture of the Star of David. A person runs along the road towards the people. People near the footpath draw their weapons and shoot at the person running along the road. A person jumps out of the way and ends up lying on the road. The person who was running along the road lies down and crosses their arms. People surround the person lying down who was running along the road. The people carry the person who is lying on the road to the footpath. A ute parks and a person gets out.,"1. Abuse: Unlikely, as a large group of people are involved in the incident.
2. Arrest: Possible, as people draw their weapons and surround the person lying on the road.
3. Arson: Unlikely, as there is no indication of fire or fire-related activities.
4. Assault: Possible, as the person is shot at and eventually captured by the group of people.
5. Burglary: Unlikely, as there is no indication of any property being broken into.
6. Explosion: Unlikely, as there is no mention of any explosion in the description.
7. Fighting: Possible, as people draw their weapons and a conflict between the person and the group occurs.
8. Road Accident: Unlikely, as the events primarily happen on the footpath.
9. Robbery: Unlikely, as there is no mention of any property being stolen.
10. Shooting: Possible, as people draw their weapons and shoot at the person.
11. Shoplifting: Unlikely, as there is no mention of any shops or stealing.
12. Stealing: Unlikely, as there is no mention of any property being stolen.
13. Vandalism: Unlikely, as there is no mention of any property being damaged.
14. Normal: Unlikely, as the described events involve conflict and weapons.

Most likely category: ""Arrest""",Arrest
Shooting/Shooting004_x264.mp4,The scene is a car parking lot with a vehicle. A person in a uniform is holding a gun in the ready-to-shoot position. Another person approaches the person in a uniform and makes a punching gesture. The person in a uniform shoots the gun. The other person is lying on the ground and struggling.,"1. The person in uniform is a police officer arresting the other person - [Arrest]
2. The person in uniform is a security officer engaging the person for trespassing or theft - [Arrest]
3. The person in uniform is an off-duty law enforcement officer or security guard who is responding to a potential threat - [Assault]
4. The person in uniform is engaging in an abuse of power by shooting someone without proper cause - [Abuse]
5. The person in the parking lot is attempting to fight the person in uniform, resulting in the shooting - [Fighting]

The most likely category in this scenario is ""Assault"".",Assault
Shooting/Shooting005_x264.mp4,"The scene is an alley at night. A person in a police uniform leaves a building and raises their hands in a ready-to-shoot gesture. The person in a police uniform flashes their torch and notices something or someone lying at the door to the building. Additional people in police uniforms with guns come up to the area. One of the people in police uniforms enters the building. Another one of the people in police uniforms leaves then comes back. One of the people in police uniforms enters the building, while another flashes their torch around the scene to examine the thing or person lying on the doorstep.","Possible explanations:
1. Police officers responding to a burglary in progress (Burglary)
2. Police officers arriving at the scene of an assault (Assault)
3. Police officers investigating a potential arson (Arson)
4. Police officers discovering a person who has been shot (Shooting)
5. Police officers arresting a suspect (Arrest)
6. Police officers conducting a search for a missing person (Normal)

Based on the description of the scene, it seems most likely that the category would be:

""Assault""",Assault
Shooting/Shooting006_x264.mp4,"The scene is a store at night. Two people are behind the counter. A person in a white top comes up to the counter. A person behind the counter provides what appears to be a long roll of bread and leaves it on the counter. The person in a white top walks off then comes back. A second person walks through the store. The person in a white top draws a gun from under their shirt. The person in a white top talks to a person behind the counter. The person behind the counter opens the cash register, takes out cash, and gives it to the person in a white top. Two people wearing uniforms and black vests enter.  A person behind the counter gives something to the person in a white top. The person in a white top holds up their arm in a shooting gesture. People duck. The person in a white top approaches one of the people ducking. A person runs off. The flash of a gunshot from the person in a white top is visible. The person shot at is lying on the floor. The person in a white top leaves. The person behind the counter runs to the door then makes a phone call. The person behind the counter seems distressed.","1. Robbery - The person in a white top demands money from the cashier and receives it.
2. Assault - The person in a white top threatens and approaches a ducking individual.
3. Shooting - A visible gunshot flash is seen, and a person is lying on the floor.

The most likely category is ""Robbery"".",Robbery
Shooting/Shooting007_x264.mp4,An outdoor scene. A person in a blue top raises a gun in a ready-to-shoot gesture. A person runs towards the person in the blue top. The person in a blue top backs away. Another person with a gun runs in the direction of the other two people. Scene change. Four people are walking. The person at the back raises a weapon at a person wearing a black top. Scene change. A person in a blue top follows a person in a black top. Another person in a black top emerges behind a fence.,"1. Arrest: The person in the blue top could be a police officer attempting to apprehend a suspect.
2. Assault: The person in the blue top could be attempting to threaten or harm the other individuals with their weapon.
3. Fighting: The individuals in the video could be engaged in a dispute that has escalated into physical violence.
4. Robbery: The person in the blue top could be attempting to steal from or threaten the other individuals.
5. Shooting: The person in the blue top could be aiming to shoot at someone in the scene.
6. Normal: The scene could be from a movie or TV show being filmed, and the actions are part of the script.

The most likely category is ""Assault"".",Assault
Shooting/Shooting008_x264.mp4,"A person in a uniform is near an open door. Near them is a black container filled with green rectangles. A person runs into a metal barrier and falls over, knocking over the person in a uniform. The person in a uniform shoots their gun twice while lying on the floor, then moves towards the direction of the person that ran into the barrier.  A person with a weapon dressed in casual clothing takes the black container.","1. Abuse - The person in uniform might be trying to protect themselves from the person running into the barrier.
2. Arrest - The person in uniform could be trying to arrest the person who ran into the barrier or the person who took the container.
3. Arson - Not applicable as there is no fire or related damage in the description.
4. Assault - The person running into the barrier might be assaulting the person in uniform.
5. Burglary - The person taking the black container might be stealing it.
6. Explosion - Not applicable as there is no explosion or related damage in the description.
7. Fighting - The person in uniform might be trying to defend themselves or fight against the other people involved.
8. Road Accident - Not applicable as there is no vehicle or road accident mentioned in the description.
9. Robbery - The person taking the black container might be robbing it from the person in uniform.
10. Shooting - The person in uniform fired a weapon, which could pose a threat to others.
11. Shoplifting - Not applicable as the scene doesn't take place in a store or involve taking items from a store.
12. Stealing - The person in casual clothing taking the black container could be stealing it.
13. Vandalism - Not applicable as there is no property damage in the description.
14. Normal - Not applicable as there are criminal activities suggested in the description.

The most likely category is ""Robbery"".",Robbery
Shooting/Shooting009_x264.mp4,"An indoor scene with an ATM. Person3 is lying on the floor. What appears to be a bullet hole is visible in the door. Person1 kicks at the door, and enters. Person1 adjusts their clothing. Person1 kicks an ATM. Person2 holds open the door. Person1 punches an ATM. Person3 sits up in the corner of the room. Person1 takes a drink then spits it on the floor. Person1 hits an ATM with a bottle. Person2 leads Person1 out the door. Person2 talks to Person3. The glass door shatters due to a force from the outside. A rock is lying on the ground. Person3 stands up and leaves through the door.","Possible explanations:
1. Person1 and Person2 are attempting to break into the ATM to steal money [Burglary].
2. Person1 and Person2 are vandalizing the property for fun or out of anger [Vandalism].
3. Person3 was assaulted by Person1 or Person2 and is now trying to recover [Assault].
4. The bullet hole in the door suggests that there may have been a shooting incident prior to the surveillance video [Shooting].
5. Person1's aggressive actions (kicking the door, punching the ATM) are a form of physical assault [Assault].

Most likely category: ""Vandalism""",Vandalism
Shooting/Shooting010_x264.mp4,"An outdoor scene. A car is parked. A person in a jacket walks up to the car, then changes direction and uses a key on the entrance to a building. The person in a jacket walks back to the car and gets in. Another person approaches the car and attempts to reach in while holding something. The person gets pushed back and falls on the ground. The person in a jacket holds a gun out the window and points it at the person on the ground. The person on the ground is motionless. The person in a jacket gets out of the car and slowly approaches the person lying on the ground.","Possible explanations:
1. The person in a jacket is defending themselves from a robbery attempt - [Robbery]
2. The person in a jacket is an undercover police officer arresting a suspect - [Arrest]
3. The person in a jacket is assaulting the person on the ground - [Assault]
4. The two individuals are involved in a fight that escalated to gun violence - [Fighting]
5. The person in a jacket is a car thief being confronted by the car owner - [Stealing]

Based on the description, the most likely category is ""Robbery"".",Robbery
Shooting/Shooting011_x264.mp4,The scene is inside a shop at night. Three people are at the counter. Two people in motorcycle helmets approach and one is holding a gun.  The people behind a counter provide cash to one of the people in a motorcycle helmet. The glass door to the shop shatters and the people in motorcycle helmets fall to the ground. One of the people in a motorcycle helmet is lying in a pool of blood. People in police uniforms enter holding weapons.,"Possible explanations:
1. Robbery and shooting: The two people in motorcycle helmets attempt to rob the store at gunpoint, but the police arrive on the scene and shoot one of the robbers, causing the pool of blood. [Robbery, Shooting]
2. Burglary gone wrong: The people in motorcycle helmets are shoplifters, but their plan goes awry when they are confronted by armed police. [Burglary, Shooting]
3. Arrest and assault: The people in motorcycle helmets are not robbers but undercover police officers who have come to arrest the people behind the counter. Confusion ensues, leading to an altercation and injury. [Arrest, Assault]

Based on the surveillance video description, the most likely category is ""Robbery"".",Robbery
Shooting/Shooting012_x264.mp4,The scene is outside of a house with a gate around the area. Two people put something in the rear of a van. A white car parks nearby and three people in masks come running out. Everyone walks towards the house. Some of the people in masks appear to have guns. The white car drives off. Three people in masks run out of the house towards the white car. A person in underwear comes out of the house holding a gun and points it at the car that is driving off. The gate closes.,"Possible explanations:
1. The people in masks are committing a burglary, taking items from the house and loading them into the white car [Burglary].
2. The people in masks are involved in a robbery, using the guns to threaten the house occupants and taking their belongings [Robbery].
3. The person in underwear is part of an elaborate prank, responding to the scenario with a (possibly fake) gun and a dramatic reaction [Normal].
4. The masked individuals are apprehending someone, with the person in underwear reacting in self-defense [Arrest].
5. The people in masks are involved in an assault, using the guns to intimidate or harm the occupants of the house [Assault].

Considering the presence of guns and the person in underwear coming out of the house, burglary or robbery seem more likely than a prank or arrest with no clear indication of law enforcement involvement. Out of the two, robbery is more probable due to the presence of weapons and the seemingly targeted nature of the event.

""Robbery""",Robbery
Shoplifting/Shoplifting001_x264.mp4,The scene is a store. Person1 and Person2 walk through the store. Person1 examines a laptop. Person2 takes a laptop and puts it under their shirt. Person 1 takes a laptop and places it under their shirt. Person1 and Person2 slowly leave the store. Person3 walks around the store.,"Possible explanations:
1. Person1 and Person2 are stealing laptops from the store [Shoplifting]
2. Person1 and Person2 are hiding laptops from someone in the store [Normal]
3. Person3 is observing Person1 and Person2's actions and preparing to confront them [Arrest]

The most likely category is ""Shoplifting"".",Shoplifting
Shoplifting/Shoplifting003_x264.mp4,"The scene is a store with a counter. A fan is blowing. People are at the counter, while others wait. Two people move behind the counter and one reaches down to get something under the counter. A person sits on a chair and waits. The person turns around in their chair and talks to someone else in a chair. A person leaves from behind the counter and exits the store with something. Another person enters the store, wearing a backpack. The person with a backpack talks to a person at the counter. One of the people who is sitting in a chair reaches their hand near one of the desks and pulls something out towards their lap. The people who were waiting in chairs get up and leave the store.","1. Abuse: A person pulling something from the desk towards their lap could be concealing a weapon to harm someone.
2. Arrest: The person with a backpack entering the store could be a law enforcement officer looking to apprehend someone.
3. Arson: There is no evidence of fire or arson-related activities in the video.
4. Assault: There is no physical altercation between any individuals in the video.
5. Burglary: There is no clear indication of any illegal entry or theft from the store.
6. Explosion: There is no explosion or related activities in the video.
7. Fighting: There are no signs of fighting or heated arguments between the individuals in the video.
8. Road Accident: There is no road or vehicle accident involved in the video.
9. Robbery: There is no forcible theft, threat, or use of a weapon by any individual in the video.
10. Shooting: There are no shooting-related activities or weapons visible in the video.
11. Shoplifting: The person reaching their hand near the desk and pulling something out could be shoplifting.
12. Stealing: The person who exits the store with something could be stealing an item from the store.
13. Vandalism: There is no destruction of property or vandalism involved in the video.
14. Normal: The activities in the store appear to be regular customer interactions and conversations with store staff.

Most likely category: ""Normal""",Normal
Shoplifting/Shoplifting004_x264.mp4,"Two people behind a counter are talking to people on the other side. A person at the counter hands cash over to someone else at the counter. A person examines items sitting on the counter. A person behind the counter hands cash to someone else sitting at the counter. A person hands cash to someone at the counter, who hands it to another person at the counter, who places it in a drawer. The person at the counter counts the money. A person leaves. Another person leaves. A person enters.","Possible explanations:
1. Exchange of goods and payment - Normal
2. Giving change to a customer - Normal
3. Sharing cash between employees for work transactions - Normal
4. Splitting bills among friends - Normal
5. Employee stealing cash - Stealing
6. Transaction involving illegal goods - Abuse

The most likely category is ""Normal"".",Normal
Shoplifting/Shoplifting005_x264.mp4,Person1 and Person2 enter a store. Scene change. Person1 is looking at items in a display case. Person2 places an item in the jacket of Person1. Scene change. Person1 and Person2 leave.,"1. Person2 is helping Person1 shoplift by hiding an item in their jacket. [Shoplifting]
2. Person1 is unaware of Person2's actions, and Person2 is trying to frame them for theft. [Framing]
3. Person2 is mistakenly placing the item in Person1's jacket instead of their own. [Accident]
4. Person1 and Person2 are attempting a prank or social experiment where they place an item in the other's jacket without their knowledge. [Prank]

The most likely category is ""Shoplifting"".",Shoplifting
Shoplifting/Shoplifting006_x264.mp4,A person is drinking water from a bottle. A person behind a counter hands Person1 something. The person who was drinking from a bottle sits down. Person1 puts the thing around their neck. Four people enter. Person1 takes the thing off their neck and runs away.,"Possible Explanations:
1. Person1 is shoplifting and flees when caught [Shoplifting].
2. Person1 is being chased by the four people who entered [Assault].
3. Person1 is stealing the thing around their neck and runs when the four people enter [Stealing].
4. Person1 realizes the thing around their neck is valuable and the four people are coming to rob it from them [Robbery].
5. The thing is a protective item and Person1 needs to run as the four people are dangerous [Normal].

Most likely category: ""Stealing"".",Stealing
Shoplifting/Shoplifting007_x264.mp4,The scene is a shop. Person1 is dressed in green. Person1 talks with Person2 and Person3. Person1 goes into a backroom area in the shop. Person2 and Person3 take clothes off a shelf. Person3 puts the clothes in a bag. Person2 and Person3 sit down. Person3 walks away. Person1 comes out of the backroom with clothes. Person3 comes back. Person1 hands Person2 an item of clothing. Person2 examines the clothing then puts it back. Person2 picks up a different item of clothing. Person3 takes clothes off a shelf and puts them in a bag.,"1. Person1 is helping Person2 and Person3 choose clothes [Normal]
2. Person1 is a staff member, and Person2 and Person3 are customers picking out items to purchase [Normal]
3. Person2 and Person3 are shoplifting by putting items into a bag without paying for them [Shoplifting]
4. Person1 is involved in a theft ring and is assisting Person2 and Person3 in stealing clothes [Stealing]

The most likely category is ""Normal"".",Normal
Shoplifting/Shoplifting008_x264.mp4,The scene is a person behind a desk talking to four people. A person stands at the door. The person behind the desk leaves. The person standing at the door reaches over a computer monitor and takes something off the desk. The person standing at the door reaches over a computer monitor and takes another thing off the desk. The person standing at the door leaves.,"1. The person standing at the door is stealing items from the desk (Stealing).
2. The person standing at the door is taking items that belong to him/her (Normal).
3. The person standing at the door is borrowing items with permission (Normal).
4. The person standing at the door is hiding items as a prank (Normal).

""Normal""",Normal
Shoplifting/Shoplifting009_x264.mp4,"The scene is a shop. A person behind the counter is serving four people. One of the people being served takes a yellow shopping bag off the counter, checks their phone, shows/hands it to the person behind the counter, then leaves. A person being served grabs an item from the shelf behind the counter, puts it behind their back, then leaves.","1. The person taking the yellow shopping bag could have already paid for their items and was simply showing the cashier a text or photo on their phone. [Normal]
2. The person taking the yellow shopping bag might be showing their phone to the person behind the counter to confirm an order or discount code. [Normal]
3. The person grabbing an item from the shelf behind the counter could be a staff member restocking the shelf or taking the item for another customer. [Normal]
4. The person grabbing an item from the shelf behind the counter might be trying to steal it, hiding it behind their back as they exit the shop. [Shoplifting]

Out of these possible explanations, the most likely category is ""Normal"" as it constitutes three out of four scenarios. However, there is still a ""Shoplifting"" possibility, and this surveillance video should be monitored further or investigated.

""Normal""",Normal
Shoplifting/Shoplifting010_x264.mp4,The scene is a shop with various food products. Person1 takes a can off the shelf. Person2 is carrying a purple school bag. Person2 puts an item in the purple school bag.,"1. Person1 is shopping for groceries [Normal]
2. Person2 is a student carrying their school bag in the shop [Normal]
3. Person2 is shoplifting by putting items in their school bag [Shoplifting]

The most likely category is ""Shoplifting"".",Shoplifting
Shoplifting/Shoplifting012_x264.mp4,The scene is an empty cafe/restaurant. Person1 enters and takes a seat. Person2 is behind the counter and wipes down the table. Person3 enters then leaves. Person4 is also behind the counter. Person2 places a cloth over the table. Person2 places another cloth over the table. Person2 and Person4 place various cloths on the table. Person1 takes a cloth off the table and puts it in a handbag. Person1 rearranges the cloths. Person2 opens one of the cloths and shows it to Person1. Person5 enters and hands Person4 a piece of paper. Person1 leaves. Person2 counts the cloths then makes a phone call.,"1. Person1 is meeting Person2 to purchase cloths [Normal]
2. Person1 is receiving stolen cloths from Person2 [Stealing]
3. Person1 is collecting cloths as evidence in an investigation [Arrest]
4. Person1 is secretly taking the cloths without paying [Shoplifting]
5. Person5 is handing Person4 information related to a crime [Arrest]

The most likely category is ""Normal.""",Normal
Shoplifting/Shoplifting013_x264.mp4,The scene is the inside of a clothing shop. Three people put clothes in bags. The three people leave.,"Possible explanations:
1. Thieves stealing clothes and leaving the shop. [Shoplifting]
2. Customers packing their purchased items before leaving. [Normal]
3. Employees packing clothes for restocking shelves. [Normal]

Most likely category: ""Normal""",Normal
Shoplifting/Shoplifting014_x264.mp4,"The scene is the inside of a clothing shop. Three people examine clothes. Person1 is wearing a striped shirt and points out clothes to Person2. Person3 is carrying a baby. Person3 reaches down to pick up an item of clothing. Person3 places their hand under the blanket their baby is wrapped in, and adjusts the blanket. Person1 continues examining clothing. Person2 picks up a pile of clothing, passes the clothes to Person3. Person3 places the clothes under the blanket the baby is wrapped in, and adjusts the blanket. Person1 rearranges clothing.","1. Person1 is helping Person2 choose clothes to buy [Normal]
2. Person3 is adjusting the blanket to make the baby comfortable [Normal]
3. Person2 is handing clothes to Person3 for their opinion [Normal]
4. Person1 is rearranging clothes to make the display neater [Normal]
5. Person3 is hiding clothes under the baby's blanket to shoplift [Shoplifting]

Most likely category: ""Shoplifting""",Shoplifting
Stealing/Stealing002_x264.mp4,"A white car approaches a silver car. Two people come out. One of them goes near the front wheel of the car. The other then opens the bonnet. After 30 seconds, the two people return to the white car.","Possible explanations:
1. The two people are helping the driver of the silver car with a mechanical issue [Normal]
2. The two people are attempting to steal parts from the silver car [Stealing]
3. The two people are tampering with the silver car to cause harm [Vandalism]
4. The two people are involved in a car theft [Robbery]

Most likely category: ""Normal""",Normal
Stealing/Stealing003_x264.mp4,"The scene is a vehicle parking lot. A person enters a black car. After 75 seconds, the black car reverses and leaves the parking lot. A pedestrian runs after the black car then walks around in a confused/surprised manner.","1. The person entering the black car is the owner, and they are simply leaving the parking lot [Normal].
2. The pedestrian was expecting a ride from the person in the black car, but the driver left without them [Normal].
3. The person entering the black car is stealing the vehicle, and the pedestrian is attempting to stop them [Stealing].
4. The pedestrian left something in the black car and is trying to retrieve it before the driver leaves [Normal].
5. The black car is involved in a hit and run, and the pedestrian is trying to get the driver's attention to stop them [Road Accident].
6. The person entering the black car is a suspect in a crime, and the pedestrian is an undercover police officer attempting to arrest them [Arrest].

The most likely category is ""Normal"".",Normal
